fec_id,crp_id,crp_candidate_name,gender,party,crpico,office,race,opponent_name,opponent_fecid,crp_current_candidate,crp_cyclecand,crp_primary_results,last_name,first_name,middle_name,suffix,nickname,vs_candname,vs_filename,face_url,vs_canddetails,vs_filesize,birthday,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
H8UT04053,N00042013,Ben McAdams,M,D,I,UT04,House,"['Jonia Broderick', 'Burgess Owens', 'John Molnar']","['H0UT04027', 'H0UT04076', 'H0UT04118']",Y,Y,W,Ben,Mcadams,,,,Ben McAdams,USH_UT_BEN_MCADAMS.jpg,https://static.votesmart.org/static/canphoto/117512.jpg,"
                Ben McAdams

                (Lost)

                Democratic
",3758.0,,,,,,,,,,,,,,,,,,,,,
H8AZ08158,N00042056,Debbie Lesko,F,R,I,AZ08,House,['Michael Muscato'],['H0AZ08072'],Y,Y,W,,,,,,Debbie Lesko,USH_AZ_DEBBIE_LESKO.jpg,https://static.votesmart.org/static/canphoto/106483.jpg,"
                Debbie Lesko

                (Won)

                Republican
",4415.0,11/14/58,https://lesko.house.gov,1214 Longworth House Office Building Washington DC 20515-0308,202-225-4576,,,RepDLesko,RepDebbieLesko,,,L000589,,N00042056,,,412745.0,106483.0,Debbie Lesko,,21757.0,Debbie Lesko
H8CA01257,N00042063,Audrey Denney,F,D,C,CA01,House,['Doug LaMalfa'],['H2CA02142'],Y,Y,W,Audrey,Denney,,,,Audrey Denney,USH_CA_AUDREY_DENNEY.jpg,https://static.votesmart.org/static/canphoto/179307.jpg,"
                Audrey Denney

                (Lost)

                Democratic
",4835.0,,,,,,,,,,,,,,,,,,,,,
H0CA53115,N00042081,Sara Jacobs,F,D,O,CA53,House,['Georgette Gomez'],['H0CA53107'],Y,Y,W,Sara,Jacobs,,,,Sara Jacobs,USH_CA_SARA_JACOBS.jpg,https://static.votesmart.org/static/canphoto/179414.jpg,"
                Sara Jacobs

                (Won)

                Democratic
",3832.0,2/1/89,https://sarajacobs.house.gov,1232 Longworth House Office Building Washington DC 20515-0553,202-225-2040,,,RepSaraJacobs,,,,J000305,,,,,456804.0,,,,,Sara Jacobs
S0CO00674,N00042085,Raymon Doane,M,L,C,COS2,Senate,"['Gary Swing', 'Cory Gardner', 'Gaylon Kent', 'John Hickenlooper', 'Veronique Bellamy', 'Joshua Rodriguez', 'Joey Camp', 'Lisa Garcia', 'Martha Wolf']","['S0CO00542', 'S4CO00395', 'S4CO00403', 'S0CO00575', 'S0CO00583', 'S0CO00617', 'S0CO00633', 'S0CO00682', 'S0CO00690']",Y,Y,,,,,,,Raymon Doane,USS_CO_RAYMON_DOANE.jpg,https://static.votesmart.org/static/canphoto/169963.jpg,"
                Raymon Doane

                (Lost)

                Libertarian
",4871.0,,,,,,,,,,,,,,,,,,,,,
H8ID02148,N00042112,Aaron Swisher,M,D,C,ID02,House,"['Mike Simpson', 'Marvin Richardson', 'Idaho L Law']","['H8ID02064', 'H2ID01150', 'H0ID02111']",Y,Y,,,,,,,Aaron Swisher,USH_ID_AARON_SWISHER.jpg,https://static.votesmart.org/static/canphoto/178822.jpg,"
                Aaron Swisher

                (Lost)

                Democratic
",4025.0,,,,,,,,,,,,,,,,,,,,,
H8IL04134,N00042114,Jesus Garcia,M,D,I,IL04,House,['Jesus Solorio Jr'],['H0IL04081'],Y,Y,W,,,,,,Jesus Garcia,USH_IL_JESUS_GARCIA.jpg,https://static.votesmart.org/static/canphoto/6261.jpg,"
                Jesus Garcia

                (Won)

                Democratic
",4626.0,,,,,,,,,,,,,,,,,,,,,
H8TX22313,N00042142,Sri Kulkarni,M,D,O,TX22,House,['Troy Nehls'],['H0TX22302'],Y,Y,W,Sri Preston,Kulkarni,,,,Sri Kulkarni,USH_TX_SRI_KULKARNI.jpg,https://static.votesmart.org/static/canphoto/177334.jpg,"
                Sri Kulkarni

                (Lost)

                Democratic
",4011.0,,,,,,,,,,,,,,,,,,,,,
S0ME00079,N00042145,Danielle Vanhelsing,F,I,C,MES2,Senate,"['Susan Collins', 'Max Linn', 'Sara Gideon', 'Lisa Savage', 'Tiffany Bond']","['S6ME00159', 'S8ME00163', 'S0ME00111', 'S0ME00137', 'S0ME00160']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8MI09118,N00042149,Andy Levin,M,D,I,MI09,House,['Charles Langworthy'],['H0MI09180'],Y,Y,W,Andy,Levin,,,,Andy Levin,USH_MI_ANDY_LEVIN.jpg,https://static.votesmart.org/static/canphoto/66287.jpg,"
                Andy Levin

                (Won)

                Democratic
",4698.0,8/1/60,https://andylevin.house.gov,312 Cannon House Office Building Washington DC 20515-2209,202-225-4961,,,RepAndyLevin,,,,L000592,,N00042149,,,412785.0,66287.0,Andy Levin,,21940.0,Andy Levin
H8NC13067,N00042159,Kathy Manning,F,D,O,NC06,House,"['Bryson Gray', 'Jennyfer Bucardo', 'Lee Haywood']","['H0NC06183', 'H0NC06209', 'H0NC06241']",Y,Y,W,Kathy,Manning,,,,Kathy Manning,USH_NC_KATHY_MANNING.jpg,https://static.votesmart.org/static/canphoto/178304.jpg,"
                Kathy Manning

                (Won)

                Democratic
",4571.0,,,,,,,,,,,,,,,,,,,,,
H8NH01210,N00042161,Chris Pappas,M,D,I,NH01,House,"['Michael Callis', 'Kevin Rondeau', 'Jeff Denaro', 'Kevin Freeman', 'Matt Mowers', 'Matt Mayberry', 'Zachary Dumont', 'William Fowler']","['H6NH01263', 'H0NH01258', 'H8NH01319', 'H0NH01274', 'H0NH01282', 'H0NH01290', 'H0NH01308', 'H0NH01316']",Y,Y,,Chris,Pappas,,,,Chris Pappas,USH_NH_CHRIS_PAPPAS.jpg,https://static.votesmart.org/static/canphoto/42635.jpg,"
                Chris Pappas

                (Won)

                Democratic
",4894.0,6/4/80,https://pappas.house.gov,319 Cannon House Office Building Washington DC 20515-2901,202-225-5456,,,RepChrisPappas,,,,P000614,,N00042161,,,412795.0,42635.0,Chris Pappas,,21951.0,Chris Pappas (politician)
H8NJ02166,N00042164,Jeff Van Drew,M,R,I,NJ02,House,['Amy Kennedy'],['H0NJ02171'],Y,Y,W,Jeff,Van Drew,,,,Jeff Van Drew,USH_NJ_JEFF_VAN_DREW.jpg,https://static.votesmart.org/static/canphoto/24685.jpg,"
                Jeff Van Drew

                (Won)

                Republican
",4331.0,,,,,,,,,,,,,,,,,,,,,
H8OH12180,N00042194,Troy Balderson,M,R,I,OH12,House,"['Alaina Shearer', 'John Stewart', 'John Stewart']","['H0OH12179', 'H0OH12211', 'H0OH12229']",Y,Y,W,Troy,Balderson,,,,Troy Balderson,USH_OH_TROY_BALDERSON.jpg,https://static.votesmart.org/static/canphoto/102781.jpg,"
                Troy Balderson

                (Won)

                Republican
",3971.0,1/16/62,https://balderson.house.gov,2429 Rayburn House Office Building Washington DC 20515-3512,202-225-5355,,,RepBalderson,,,,B001306,,N00042194,,,412747.0,102781.0,Troy Balderson,,21759.0,Troy Balderson
H8TX02166,N00042224,Dan Crenshaw,M,R,I,TX02,House,"['Sima Ladjevardian', 'Elliott Scheirman']","['H0TX02106', 'H0TX02114']",Y,Y,W,Dan,Crenshaw,,,,Dan Crenshaw,USH_TX_DAN_CRENSHAW.jpg,https://static.votesmart.org/static/canphoto/177270.jpg,"
                Dan Crenshaw

                (Won)

                Republican
",4546.0,3/14/84,https://crenshaw.house.gov,413 Cannon House Office Building Washington DC 20515-4302,202-225-6565,,,RepDanCrenshaw,,,,C001120,,N00042224,,,412820.0,177270.0,Daniel Crenshaw,,21911.0,Dan Crenshaw
H8TX05144,N00042237,Lance Gooden,M,R,I,TX05,House,"['Carolyn Salter', 'Kevin Hale']","['H0TX05109', 'H0TX05125']",Y,Y,W,,,,,,Lance Gooden,USH_TX_LANCE_GOODEN.jpg,https://static.votesmart.org/static/canphoto/116935.jpg,"
                Lance Gooden

                (Won)

                Republican
",4167.0,12/1/82,https://gooden.house.gov,1722 Longworth House Office Building Washington DC 20515-4305,202-225-3484,,,,,,,G000589,,N00042237,,,412822.0,177282.0,Lance Gooden,,21925.0,Lance Gooden
H8TX06233,N00042240,Ron Wright,M,R,I,TX06,House,"['Stephen Daniel', 'Netita V. Jefferson', 'Chad Snider']","['H0TX06099', 'H0TX06107', 'H0TX06115']",Y,Y,W,,,,,,Ron Wright,USH_TX_RON_WRIGHT.jpg,https://static.votesmart.org/static/canphoto/78666.jpg,"
                Ron Wright

                (Won)

                Republican
",5039.0,,,,,,,,,,,,,,,,,,,,,
H0TX10208,N00042250,Mike Siegel,M,D,C,TX10,House,"['Michael McCaul', 'Olis Bahari', 'Lloyd Coker']","['H4TX10093', 'H0TX10224', 'H0TX10232']",Y,Y,W,,,,,,Mike Siegel,USH_TX_MIKE_SIEGEL.jpg,https://static.votesmart.org/static/canphoto/177304.jpg,"
                Mike Siegel

                (Lost)

                Democratic
",4781.0,,,,,,,,,,,,,,,,,,,,,
H8TX21307,N00042268,Chip Roy,M,R,I,TX21,House,"['Tom Wakely', 'Michael Felts', 'Wendy Davis']","['H6TX21228', 'H0TX21114', 'H0TX21148']",Y,Y,W,Chip,Roy,,,,Chip Roy,USH_TX_CHIP_ROY.jpg,https://static.votesmart.org/static/canphoto/177319.jpg,"
                Chip Roy

                (Won)

                Republican
",3961.0,8/7/72,https://roy.house.gov,1005 Longworth House Office Building Washington DC 20515-4321,202-225-4236,,,RepChipRoy,,,,R000614,,N00042268,,,412826.0,177319.0,Chip Roy,,21961.0,Chip Roy
H8TX21331,N00042271,Mauro Garza,M,R,C,TX20,House,"['Jeffrey Blunt', 'Joaquin Castro', 'Adam Jonasz', 'Adam Martinez-Gomez']","['H8TX21125', 'H2TX35011', 'H0TX20108', 'H0TX20199']",Y,Y,W,Mauro,Garza,,,,Mauro Garza,USH_TX_MAURO_GARZA.jpg,https://static.votesmart.org/static/canphoto/177327.jpg,"
                Mauro Garza

                (Lost)

                Republican
",3837.0,,,,,,,,,,,,,,,,,,,,,
H8TX25159,N00042278,Julie Oliver,F,D,C,TX25,House,"['Roger Williams', 'Bill Kelsey']","['H2TX33040', 'H4TX10184']",Y,Y,W,Julie,Oliver,,,,Julie Oliver,USH_TX_JULIE_OLIVER.jpg,https://static.votesmart.org/static/canphoto/177047.jpg,"
                Julie Oliver

                (Lost)

                Democratic
",4636.0,,,,,,,,,,,,,,,,,,,,,
H8TX29052,N00042282,Sylvia Garcia,F,D,I,TX29,House,"['Jaimy Blanco', 'Phil Kurtz']","['H8TX29110', 'H8TX09153']",Y,Y,W,,,,,,Sylvia Garcia,USH_TX_SYLVIA_GARCIA.jpg,https://static.votesmart.org/static/canphoto/49734.jpg,"
                Sylvia Garcia

                (Won)

                Democratic
",4232.0,,,,,,,,,,,,,,,,,,,,,
H8TX29110,N00042288,Jaimy Blanco,F,R,C,TX29,House,"['Sylvia Garcia', 'Phil Kurtz']","['H8TX29052', 'H8TX09153']",Y,Y,W,,,,,,Jaimy Zouboulikos Blanco,USH_TX_JAIMY_ZOUBOULIKOS_BLANCO.jpg,https://static.votesmart.org/static/canphoto/177353.jpg,"
                Jaimy Zouboulikos Blanco

                (Lost)

                Republican
",3878.0,,,,,,,,,,,,,,,,,,,,,
H8VA02111,N00042293,Elaine Luria,F,D,I,VA02,House,['Scott Taylor'],['H0VA02118'],Y,Y,W,Elaine,Luria,,,,Elaine Luria,USH_VA_ELAINE_LURIA.jpg,https://static.votesmart.org/static/canphoto/179677.jpg,"
                Elaine Luria

                (Won)

                Democratic
",4926.0,,,,,,,,,,,,,,,,,,,,,
H8VA06104,N00042296,Ben Cline,M,R,I,VA06,House,"['Nicholas Betts', 'Aaron James Luciani']","['H0VA06044', 'H0VA06051']",Y,Y,W,Ben,Cline,,,,Ben Cline,USH_VA_BEN_CLINE.jpg,https://static.votesmart.org/static/canphoto/50959.jpg,"
                Ben Cline

                (Won)

                Republican
",4505.0,2/29/72,https://cline.house.gov,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,,,RepBenCline,,,,C001118,,N00042296,,,412832.0,50959.0,Ben Cline,,21908.0,Ben Cline
H8WA03198,N00042301,Carolyn Long,F,D,C,WA03,House,"['Jaime Herrera Beutler', 'Martin Hash']","['H0WA03187', 'H8WA03214']",Y,Y,W,Carolyn,Long,,,,Carolyn Long,USH_WA_CAROLYN_LONG.jpg,https://static.votesmart.org/static/canphoto/181115.jpg,"
                Carolyn Long

                (Lost)

                Democratic
",4458.0,,,,,,,,,,,,,,,,,,,,,
S8MN00578,N00042353,Tina Smith,F,D,I,MNS1,Senate,"['Jason Lewis', 'Oliver Steinberg', ""Kevin O'Connor""]","['S0MN00328', 'S0MN00385', 'S0MN00393']",Y,Y,W,Tina,Smith,,,,Tina Smith,USS_MN_TINA_SMITH.jpg,https://static.votesmart.org/static/canphoto/152968.jpg,"
                Tina Smith

                (Won)

                Democratic/Farmer/Labor
",4136.0,3/4/58,https://www.smith.senate.gov,720 Hart Senate Office Building Washington DC 20510,202-224-5641,https://www.smith.senate.gov/contact-tina,,SenTinaSmith,USSenTinaSmith,,,S001203,,N00042353,S394,111313.0,412742.0,152968.0,Tina Smith,,41706.0,Tina Smith
H0VA07158,N00042367,Nick Freitas,M,R,C,VA07,House,"['Peter Greenwald', 'Abigail Spanberger', 'Tina Ramirez', 'Jason Roberge', 'Andrew Knaggs', 'John McGuire']","['H4VA07127', 'H8VA07094', 'H0VA07109', 'H0VA07117', 'H0VA07125', 'H0VA07133']",Y,Y,,Nick,Freitas,,,,Nick Freitas,USH_VA_NICK_FREITAS.jpg,https://static.votesmart.org/static/canphoto/156651.jpg,"
                Nick Freitas

                (Lost)

                Republican
",4658.0,,,,,,,,,,,,,,,,,,,,,
P00014209,N00042370,Don Blankenship,M,3,C,PRES,Presidential,"['Joe Biden', 'Jo Jorgensen', 'Donald Trump']","['P80000722', 'P00013524', 'P80001571']",Y,Y,,,,,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/5a1f75fa1ca89.image.jpg,,,,,,,,,,,,,,,,,,,,,,,
H8AK00140,N00042372,Alyse Galvin,F,I,C,AK01,House,['Don Young'],['H6AK00045'],Y,Y,W,Alyse,Galvin,,,,Alyse Galvin,USH_AK_ALYSE_GALVIN.jpg,https://static.votesmart.org/static/canphoto/182516.jpg,"
                Alyse Galvin

                (Lost)

                Democratic
",3753.0,,,,,,,,,,,,,,,,,,,,,
H8CA39240,N00042386,Young Kim,F,R,C,CA39,House,['Gil Cisneros'],['H8CA39174'],Y,Y,W,,,,,,Young Kim,USH_CA_YOUNG_KIM.jpg,https://static.votesmart.org/static/canphoto/151787.jpg,"
                Young Kim

                (Won)

                Republican
",15200.0,10/18/62,https://youngkim.house.gov,1306 Longworth House Office Building Washington DC 20515-0539,202-225-4111,,,RepYoungKim,,,,K000397,,,,,456802.0,151787.0,,,,Young Kim
H8CA49108,N00042392,Brian Maryott,M,R,C,CA49,House,['Mike Levin'],['H8CA49058'],Y,Y,W,Brian,Maryott,,,,Brian Maryott,USH_CA_BRIAN_MARYOTT.jpg,https://static.votesmart.org/static/canphoto/179417.jpg,"
                Brian Maryott

                (Lost)

                Republican
",4073.0,,,,,,,,,,,,,,,,,,,,,
H8FL06148,N00042403,Michael Waltz,M,R,I,FL06,House,"['Clint Curtis', 'Sam Adams', 'Gerry Nolan']","['H0FL06103', 'H0FL06095', 'H0FL06145']",Y,Y,W,,,,,,Michael Waltz,USH_FL_MICHAEL_WALTZ.jpg,https://static.votesmart.org/static/canphoto/182261.jpg,"
                Michael Waltz

                (Won)

                Republican
",4457.0,1/31/74,https://waltz.house.gov,213 Cannon House Office Building Washington DC 20515-0906,202-225-2706,,,RepMichaelWaltz,,,,W000823,,N00042403,,,412764.0,182261.0,Michael Waltz,,21981.0,Michael Waltz
H8FL07088,N00042405,Vennia Francois,F,R,C,FL10,House,"['Val Demings', 'Kristofer Steven Lawson', 'Sufiyah Yasmine']","['H2FL08063', 'H0FL10105', 'H0FL10121']",Y,Y,W,,,,,,Vennia Francois,USH_FL_VENNIA_FRANCOIS.jpg,https://static.votesmart.org/static/canphoto/182263.jpg,"
                Vennia Francois

                (Lost)

                Republican
",3751.0,,,,,,,,,,,,,,,,,,,,,
H8IN06137,N00042434,Tom Ferkinhoff,M,L,C,IN06,House,"['Greg Pence', 'Jeannine Lee Lake']","['H8IN06129', 'H8IN06152']",Y,Y,,,,,,,Thomas Ferkinhoff,USH_IN_THOMAS_FERKINHOFF.jpg,https://static.votesmart.org/static/canphoto/177874.jpg,"
                Thomas Ferkinhoff

                (Lost)

                Libertarian
",3937.0,,,,,,,,,,,,,,,,,,,,,
H8MI10108,N00042452,Kimberly Bizon,F,D,O,MI10,House,"['Jeffrey Jowske', 'Lisa McClain']","['H0MI10261', 'H0MI10287']",Y,Y,W,,,,,,Kimberly Bizon,USH_MI_KIMBERLY_BIZON.jpg,https://static.votesmart.org/static/canphoto/181085.jpg,"
                Kimberly Bizon

                (Lost)

                Democratic
",5160.0,,,,,,,,,,,,,,,,,,,,,
H8MS03125,N00042458,Michael Guest,M,R,I,MS03,House,['Dorothy Benford'],['H8MS02044'],Y,Y,W,Michael,Guest,,,,Michael Guest,USH_MS_MICHAEL_GUEST.jpg,https://static.votesmart.org/static/canphoto/179667.jpg,"
                Michael Guest

                (Won)

                Republican
",3385.0,2/4/70,https://guest.house.gov,418 Cannon House Office Building Washington DC 20515-2403,202-225-5031,,,RepMichaelGuest,,,,G000591,,N00042458,,,412793.0,,Michael Guest,,21927.0,Michael Guest (politician)
H8NH02283,N00042462,Lynne Blankenbeker,F,R,C,NH02,House,"['Ann Kuster', 'Steve Negron', 'Eli Clemmer', 'Gilead Towne']","['H0NH02181', 'H8NH02275', 'H0NH02272', 'H0NH02280']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8NM02248,N00042467,Xochitl Torres Small,F,D,I,NM02,House,"['Yvette Herrell', 'Steve Jones']","['H8NM02156', 'H0NM02237']",Y,Y,W,Xochitl,Torres-Small,,,,Xochitl Torres Small,USH_NM_XOCHITL_TORRES_SMALL.jpg,https://static.votesmart.org/static/canphoto/177978.jpg,"
                Xochitl Torres Small

                (Lost)

                Democratic
",4839.0,,,,,,,,,,,,,,,,,,,,,
H0NY27157,N00042478,Nate McMurray,M,D,C,NY27,House,"['Duane Whitmer', 'Chris Jacobs', 'Michael Gammariello']","['H0NY27082', 'H0NY27090', 'H0NY27165']",Y,Y,W,Nate,Mcmurray,,,,Nathan McMurray,USH_NY_NATHAN_MCMURRAY.jpg,https://static.votesmart.org/static/canphoto/180336.jpg,"
                Nathan McMurray

                (Lost)

                Democratic, Working Families
",3228.0,,,,,,,,,,,,,,,,,,,,,
H8OH08097,N00042480,Vanessa Enoch,F,D,C,OH08,House,['Warren Davidson'],['H6OH08315'],Y,Y,W,,,,,,Vanessa Enoch,USH_OH_VANESSA_ENOCH.jpg,https://static.votesmart.org/static/canphoto/178848.jpg,"
                Vanessa Enoch

                (Lost)

                Democratic
",6026.0,,,,,,,,,,,,,,,,,,,,,
H0CA36193,N00042557,Erin Cruz,F,R,C,CA36,House,['Raul Ruiz'],['H2CA36439'],Y,Y,W,,,,,,Erin Cruz,USH_CA_ERIN_CRUZ.jpg,https://static.votesmart.org/static/canphoto/179299.jpg,"
                Erin Cruz

                (Lost)

                Republican
",3959.0,,,,,,,,,,,,,,,,,,,,,
H8MA07032,N00042581,Ayanna Pressley,F,D,I,MA07,House,[],[],Y,Y,,Ayanna,Pressley,,,,Ayanna Pressley,USH_MA_AYANNA_PRESSLEY.jpg,https://static.votesmart.org/static/canphoto/122700.jpg,"
                Ayanna Pressley

                (Won)

                Democratic
",4462.0,2/3/74,https://pressley.house.gov,1108 Longworth House Office Building Washington DC 20515-2107,202-225-5111,,,RepPressley,,,,P000617,,N00042581,,,412782.0,122700.0,Ayanna Pressley,,21955.0,Ayanna Pressley
H8NC08091,N00042582,Scott Huffman,M,D,C,NC13,House,['Ted Budd'],['H6NC13129'],Y,Y,W,,,,,,Scott Huffman,USH_NC_SCOTT_HUFFMAN.jpg,https://static.votesmart.org/static/canphoto/178285.jpg,"
                Scott Huffman

                (Lost)

                Democratic
",3825.0,,,,,,,,,,,,,,,,,,,,,
H8AL03062,N00042603,Adia Winfrey,F,D,C,AL03,House,['Mike D Rogers'],['H2AL03032'],Y,Y,W,,,,,,Adia Winfrey,USH_AL_ADIA_WINFREY.jpg,https://static.votesmart.org/static/canphoto/178773.jpg,"
                Adia Winfrey

                (Lost)

                Democratic
",5183.0,,,,,,,,,,,,,,,,,,,,,
H0AZ02190,N00042605,Brandon Martin,M,R,C,AZ02,House,"['Ann Kirkpatrick', 'Iman-Utopia Layjou Bah', 'Peter Quilter']","['H8AZ01104', 'H0AZ02216', 'H0AZ02281']",Y,Y,W,Brandon,Martin,,,,Brandon Martin,USH_AZ_BRANDON_MARTIN.jpg,https://static.votesmart.org/static/canphoto/182230.jpg,"
                Brandon Martin

                (Lost)

                Republican
",4055.0,,,,,,,,,,,,,,,,,,,,,
H8GU01020,N00042619,Michael San Nicolas,M,D,I,GU00,House,"['Robert Underwood', 'William Mendiola Castro']","['H2GU00025', 'H0GU01027']",Y,Y,,,,,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Michael_San_Nicolas.jpg,,,,,,,,,,,,,,,,,,,,,,,
H8KS03155,N00042626,Sharice Davids,F,D,I,KS03,House,"['Steve Hohe', 'Amanda Adkins']","['H0KS03269', 'H0KS03236']",Y,Y,W,Sharice,Davids,,,,Sharice Davids,USH_KS_SHARICE_DAVIDS.jpg,https://static.votesmart.org/static/canphoto/181201.jpg,"
                Sharice Davids

                (Won)

                Democratic
",4212.0,5/22/80,https://davids.house.gov,1541 Longworth House Office Building Washington DC 20515-1603,202-225-2865,,,RepDavids,,,,D000629,,N00042626,,,412780.0,181201.0,Sharice Davids,,21914.0,Sharice Davids
H8KY02080,N00042628,Hank Linderman,M,D,C,KY02,House,"['Brett Guthrie', 'Robert Lee Perry', 'Lewis Carter']","['H8KY02031', 'H0KY02095', 'H0KY02129']",Y,Y,W,,,,,,Hank Linderman,USH_KY_HANK_LINDERMAN.jpg,https://static.votesmart.org/static/canphoto/177886.jpg,"
                Hank Linderman

                (Lost)

                Democratic
",3733.0,,,,,,,,,,,,,,,,,,,,,
H8KY03187,N00042630,Mike Craven,M,R,C,KY03,House,"['John A Yarmuth', 'Rhonda Palazzo', 'Waymen Eddings']","['H6KY03124', 'H0KY03259', 'H0KY03242']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0KY03259,N00042632,Rhonda Palazzo,F,R,C,KY03,House,"['John A Yarmuth', 'Mike Craven', 'Waymen Eddings']","['H6KY03124', 'H8KY03187', 'H0KY03242']",Y,Y,,,,,,,Rhonda Palazzo,USH_KY_RHONDA_PALAZZO.jpg,https://static.votesmart.org/static/canphoto/177890.jpg,"
                Rhonda Palazzo

                (Lost)

                Republican
",4471.0,,,,,,,,,,,,,,,,,,,,,
H8KY06180,N00042638,Daniel Kemph,M,D,C,KY06,House,"['Andy Barr', 'Frank Harris', 'Josh Hicks']","['H0KY06104', 'H8KY06222', 'H0KY06179']",Y,Y,,,,,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/20171201_DK_Campaign_Headshot1.jpg,,,,,,,,,,,,,,,,,,,,,,,
H8LA03060,N00042640,Robert Jon Anderson,M,D,C,LA03,House,"['Clay Higgins', 'Verone Thomas', 'Brandon Leleux', 'Braylon Harris']","['H6LA03148', 'H8LA03086', 'H0LA03182', 'H0LA03190']",Y,Y,,,,,,,Rob Anderson,USH_LA_ROB_ANDERSON.jpg,https://static.votesmart.org/static/canphoto/185409.jpg,"
                Rob Anderson

                (Lost)

                Democratic
",12104.0,,,,,,,,,,,,,,,,,,,,,
H8MI13250,N00042649,Rashida Tlaib,F,D,I,MI13,House,"['Stephen Michael Patterson', 'Donald Eason', 'Al Lemmo', 'David Dudenhoefer', 'Linda Sawyer']","['H0MI00031', 'H0MI13513', 'H0MI13463', 'H0MI13471', 'H0MI13497']",Y,Y,W,Rashida,Tlaib,,,,Rashida Tlaib,USH_MI_RASHIDA_TLAIB.jpg,https://static.votesmart.org/static/canphoto/105368.jpg,"
                Rashida Tlaib

                (Won)

                Democratic
",3311.0,7/24/76,https://tlaib.house.gov,1628 Longworth House Office Building Washington DC 20515-2213,202-225-5126,,,RepRashida,,,,T000481,,N00042649,,,412787.0,105368.0,Rashida Tlaib,,21975.0,Rashida Tlaib
