ad_id,sub_bucket,race_of_focus
CR565372658573639680,3.1,PRES
CR565592835777101824,3.1,PRES
CR565705123402088448,3.1,PRES
CR565912243904970752,3.1,PRES
CR566070848457277440,3.2.2.3,
CR566197704611332096,3.1,PRES
CR567061508433903616,3.1,PRES
CR567196061169352704,3.3,No race of focus
CR567577179387330560,3.2.1,
CR567588449381515264,3.1,PRES
CR567621159852441600,3.1,PRES
CR568668994433712128,3.1,PRES
CR568676965893013504,3.1,PRES
CR56885089488863232,3.1,PRES
CR568908962846474240,3.3,No race of focus
CR568970535497629696,3.1,PRES
CR569083235439476736,3.1,PRES
CR569223972927832064,3.1,PRES
CR569451022078967808,3.1,PRES
CR570053829328896000,3.1,PRES
CR571352627439206400,3.1,PRES
CR571367470846181376,3.1,PRES
CR571491715660120064,3.1,PRES
CR571741442238578688,3.1,PRES
CR572076655846096896,3.2.2.3,
CR572128058014695424,3.1,PRES
CR572297382805372928,3.1,AZS1
CR57238582477193216,3.2.2.3,
CR572406509334429696,3.1,PRES
CR573076661671559168,3.1,PRES
CR573670638468726784,3.1,PRES
CR573954621706338304,3.1,PRES
CR573959294630756352,3.3,No race of focus
CR573992005101682688,3.1,PRES
CR575365295124774912,3.1,PRES
CR575742977368915968,3.1,PRES
CR576134678386311168,3.2.1,
CR576412030194417664,3.1,PRES
CR57724016860856320,3.1,PRES
CR57855408500375552,3.1,PRES
CR58167394924756992,3.3,No race of focus
CR58615445913075712,3.1,PRES
CR58656402721210368,3.1,PRES
CR58855414325837824,3.1,PRES
CR59352393581592576,3.2.1,
CR59470041325764608,3.1,PRES
CR60037389325697024,3.1,PRES
CR60054981511741440,3.1,PRES
CR60263064087298048,3.1,PRES
CR60299622848921600,3.1,PRES
CR60404763648327680,3.1,PRES
CR6043671820500992,3.1,PRES
CR60703830811082752,3.1,PRES
CR60847729395367936,3.1,PRES
CR60957405680238592,3.2.1,
CR61285060145315840,3.2.1,
CR61684595183058944,3.1,PRES
CR61790148299325440,3.1,PRES
CR62016510255693824,3.1,PRES
CR62727344523051008,3.1,PRES
CR6275668773961728,3.1,PRES
CR62922507836981248,3.1,PRES
CR63504424365981696,3.1,PRES
CR641771193237504,3.1,PRES
CR64344176371695616,3.1,PRES
CR64464572894937088,3.1,PRES
CR64657674624565248,3.1,PRES
CR64822463929778176,3.1,PRES
CR64873866098376704,3.2.2.3,
CR65130327185555456,3.1,PRES
CR65285083447164928,3.2.2.3,
CR65296353441349632,3.3,No race of focus
CR65608339865731072,3.1,NCS1
CR65664827275608064,3.1,PRES
CR65946714569179136,3.1,PRES
CR65999491127312384,3.1,PRES
CR6627512494850048,3.1,PRES
CR66471731371442176,3.1,PRES
CR67213351964377088,3.1,PRES
CR67913740871270400,3.1,PRES
CR68046232022417408,3.1,PRES
CR68350521865404416,3.2.2.3,
CR68642991958392832,3.1,PRES
CR69613310969905152,3.3,No race of focus
CR69847781824528384,3.1,PRES
CR69906330818707456,3.2.1,
CR70311225975635968,3.1,PRES
CR70608643870949376,3.3,No race of focus
CR70677363347685376,3.1,PRES
CR70958838324396032,3.1,PRES
CR71077688659410944,3.3,No race of focus
CR71104248737169408,3.3,No race of focus
CR71114144341819392,3.2.2.3,
CR71244986225524736,3.3,No race of focus
CR71412111992946688,3.3,No race of focus
CR71806561789411328,3.1,PRES
CR71878030045216768,3.3,No race of focus
CR72261484725403648,3.1,PRES
CR72650986719543296,3.1,PRES
CR7275124843610112,3.1,PRES
CR72932461696253952,3.1,PRES
CR73033341888102400,3.2.1,
CR73143567928786944,3.1,PRES
CR73492113114791936,3.1,PRES
CR73682466065350656,3.1,PRES
CR75532806695944192,3.1,PRES
CR76005046940073984,3.1,PRES
CR76389326253981696,3.2.2.3,
CR76447600370253824,3.1,PRES
CR76464093044670464,3.1,PRES
CR76721103887663104,3.1,PRES
CR76747904483590144,3.3,No race of focus
CR77771137492189184,3.1,PRES
CR77961078125887488,3.2.1,
CR77999011277045760,3.1,PRES
CR78549591724654592,3.2.1,
CR78910506416472064,3.1,PRES
CR79334368148979712,3.1,PRES
CR79517711712911360,3.1,PRES
CR79636184090804224,3.1,PRES
CR79840968131477504,3.3,No race of focus
CR79910099925073920,3.1,PRES
CR80931408788324352,3.1,PRES
CR81902827311464448,3.1,PRES
CR82008380427730944,3.1,PRES
CR82860776817164288,3.2.2.1,
CR83901189694947328,3.1,PRES
CR83910123226923008,3.3,No race of focus
CR84103499834458112,3.3,No race of focus
CR84331923375128576,3.1,PRES
CR84472935741390848,3.1,PRES
CR84594019459399680,3.1,PRES
CR84751387061125120,3.1,PRES
CR84971839142494208,3.1,PRES
CR85113951020384256,3.2.1,
CR8527468587646976,3.1,PRES
CR85312687747104768,3.1,PRES
CR85314611892453376,3.2.2.3,
CR85370137229656064,3.1,PRES
CR85614366249975808,3.3,No race of focus
CR86315717229543424,3.1,PRES
CR86336058194657280,3.1,PRES
CR86439962043482112,3.1,PRES
CR86534245165563904,3.1,PRES
CR86657390467874816,3.1,PRES
CR87199724578275328,3.2.2.3,
CR87215667496878080,3.1,PRES
CR87417153002668032,3.2.1,
CR87479137970683904,3.1,PRES
CR876242047860736,3.1,PRES
CR8803995762032640,3.1,PRES
CR88063116083986432,3.3,No race of focus
CR88253194156638208,3.1,PRES
CR88330847165349888,3.2.1,
CR8860620610863104,3.1,PRES
CR88621942868803584,3.1,PRES
CR89330028357091328,3.1,PRES
CR89672526229143552,3.1,PRES
CR89680222810537984,3.1,PRES
CR89692042560536576,3.1,PRES
CR89748529970413568,3.1,PRES
CR90155211833737216,3.2.1,
CR90310242973253632,3.1,PRES
CR90573850886012928,3.1,PRES
CR90910576322019328,3.1,PRES
CR91015579682471936,3.1,PRES
CR91966107484684288,3.3,No race of focus
CR92279193420693504,3.2.2.3,
CR92338979365453824,3.1,PRES
CR9248748215468032,3.3,No race of focus
CR92744286839242752,3.1,PRES
CR93134613467103232,3.1,PRES
CR93267379496157184,3.1,PRES
CR93608502978674688,3.2.1,
CR93622246874021888,3.3,No race of focus
CR9370244250337280,3.1,PRES
CR93723127065870336,3.1,PRES
CR9440200677654528,3.1,PRES
CR94815491868065792,3.1,PRES
CR95394659617996800,3.1,PRES
CR9550151840432128,3.3,No race of focus
CR95854530356314112,3.1,PRES
CR96152085690580992,3.3,No race of focus
CR96482626373681152,3.2.1,
CR96610444600410112,3.1,PRES
CR96648102873661440,3.3,No race of focus
CR96728916978302976,3.1,PRES
CR97047775350358016,3.2.2.3,
CR97420509792174080,3.1,PRES
CR97489091829956608,3.1,PRES
CR97702259646791680,3.1,PRES
CR98016857411289088,3.1,PRES
CR98125846501392384,3.3,No race of focus
CR98442505850191872,3.1,PRES
CR9845783029350400,3.1,PRES
CR98623375512961024,3.1,PRES
CR98960100948967424,3.2.2.3,
CR98968897041989632,3.3,No race of focus
CR99458729472163840,3.2.2.3,
CR99710792512831488,3.1,PRES
CR99955433850011648,3.1,PRES
CR112624831458967552,3.1,MES2
CR202732833012187136,3.1,MES2
CR224933347166519296,3.1,MES2
CR225637034608295936,3.1,MES2
CR263671890592137216,3.1,MES2
CR373692872358100992,3.1,MES2
CR390144315088699392,3.1,MES2
CR404021801098674176,3.1,MES2
CR492932709367152640,3.1,MES2
CR315987203597533184,1,SC05
CR331257221084086272,1,SC05
CR347019819779883008,1,SC05
CR377700592241344512,1,SC05
CR405159520755515392,1,SC05
CR406902246685540352,1,SC05
CR432536673092370432,1,SC05
CR44294719278153728,1,SC05
CR451927247842967552,1,SC05
CR526887552578224128,1,SC05
CR59701763401318400,1,SC05
CR79828323747758080,1,SC05
CR88692311612981248,1,SC05
CR186507339921096704,1,FL01
CR331383390043373568,1,FL01
CR523995836997173248,1,FL01
CR84925659654127616,1,FL01
CR134466629944737792,1,
CR186701128845492224,1,
CR268484727864819712,1,
CR322465526108389376,1,
CR398651786308616192,1,
CR403999810866118656,1,
CR456095771301773312,1,
CR501448426924277760,1,
CR504650204784361472,1,
CR513825354440245248,1,
CR528153365339701248,1,
CR569846846264967168,1,
CR113546359641997312,1,OK01
CR422183671605231616,1,OK01
CR548310849450672128,1,OK01
CR102576394692722688,1,MSS1
CR206915650122153984,1,MSS1
CR2874879309250560,1,MSS1
CR292959032065392640,1,MSS1
CR450461873721049088,1,MSS1
CR516256649527164928,1,MSS1
CR530928532688207872,1,MSS1
CR555458637103890432,1,MSS1
CR116622655737561088,1,NY11
CR11799752630861824,1,NY11
CR123357714213502976,1,NY11
CR133545788956475392,1,NY11
CR138303650647769088,1,NY11
CR155202319732965376,1,NY11
CR158377434436075520,1,NY11
CR171595488347291648,1,NY11
CR182021332479770624,1,NY11
CR191662262748971008,1,NY11
CR192165426757632000,1,NY11
CR193480167786545152,1,NY11
CR205216904657240064,1,NY11
CR211459381923938304,1,NY11
CR213244988807446528,1,NY11
CR216299432109408256,1,NY11
CR217046275382575104,1,NY11
CR217709280894124032,1,NY11
CR23150423481253888,1,NY11
CR25325257480994816,1,NY11
CR260957883577925632,1,NY11
CR26171056800661504,1,NY11
CR274274756096688128,1,NY11
CR287837232025305088,1,NY11
CR288266866193858560,1,NY11
CR316912030315446272,1,NY11
CR330375137880702976,1,NY11
CR350584986232946688,1,NY11
CR357902510993702912,1,NY11
CR363773903086026752,1,NY11
CR385551655019479040,1,NY11
CR390887172632215552,1,NY11
CR394117125477761024,1,NY11
CR400427222709567488,1,NY11
CR403377624723750912,1,NY11
CR405677115854290944,1,NY11
CR421687379544244224,1,NY11
CR441812840379056128,1,NY11
CR45295274859429888,1,NY11
CR470322489692520448,1,NY11
CR483553600304316416,1,NY11
CR488616851350224896,1,NY11
CR490590474722082816,1,NY11
CR504840557734920192,1,NY11
CR509577941022146560,1,NY11
CR510440782772043776,1,NY11
CR519111531468685312,1,NY11
CR541104512803274752,1,NY11
CR542613592512397312,1,NY11
CR544435483279622144,1,NY11
CR572218217968173056,1,NY11
CR63503187415400448,1,NY11
CR65233131522752512,1,NY11
CR68374711121215488,1,NY11
CR115232873040052224,1,ALS1
CR128459723044290560,1,ALS1
CR149713557687107584,1,ALS1
CR162296093877469184,1,ALS1
CR177988323829088256,1,ALS1
CR179430883084730368,1,ALS1
CR18145721429524480,1,ALS1
CR202770491285438464,1,ALS1
CR21699343010496512,1,ALS1
CR235334727165280256,1,ALS1
CR240462849397227520,1,ALS1
CR27117736312176640,1,ALS1
CR295133591187226624,1,ALS1
CR331744029857284096,1,ALS1
CR334343550223253504,1,ALS1
CR344867800646418432,1,ALS1
CR360806321202659328,1,ALS1
CR370718418527059968,1,ALS1
CR388967287891165184,1,ALS1
CR390114903152656384,1,ALS1
CR391711668914094080,1,ALS1
CR41116993234927616,1,ALS1
CR41190385636081664,1,ALS1
CR423123066852212736,1,ALS1
CR443278489378881536,1,ALS1
CR446502532349427712,1,ALS1
CR460207395033841664,1,ALS1
CR463615056446226432,1,ALS1
CR472587071328878592,1,ALS1
CR483972514234499072,1,ALS1
CR491621816628936704,1,ALS1
CR495456913186619392,1,ALS1
CR510115877086035968,1,ALS1
CR517271223881695232,1,ALS1
CR522267404718309376,1,ALS1
CR529056889019826176,1,ALS1
CR534406013088956416,1,ALS1
CR536574524896837632,1,ALS1
CR555740112080601088,1,ALS1
CR75237038068072448,1,ALS1
CR77753270428237824,1,ALS1
CR7778426291224576,1,ALS1
CR7989807401664512,1,ALS1
CR93827305792602112,1,ALS1
CR130290684782444544,1,TX23
CR145350145792278528,1,TX23
CR100263022227881984,1,GAS2
CR102627796861321216,1,GAS2
CR104112412436725760,1,GAS2
CR112929396179861504,1,GAS2
CR112972414572298240,1,GAS2
CR11681417691922432,1,GAS2
CR116842695502069760,1,GAS2
CR11719075965173760,1,GAS2
CR125562922221961216,1,GAS2
CR130979528817246208,1,GAS2
CR135623316177158144,1,GAS2
CR136399708825321472,1,GAS2
CR144866635553964032,1,GAS2
CR151209993012510720,1,GAS2
CR183347618380775424,1,GAS2
CR196154729821110272,1,GAS2
CR203142126215626752,1,GAS2
CR207095420273295360,1,GAS2
CR222531120418258944,1,GAS2
CR223951208405008384,1,GAS2
CR224393486957281280,1,GAS2
CR230531648058294272,1,GAS2
CR237648924263841792,1,GAS2
CR242457363490013184,1,GAS2
CR244040866392440832,1,GAS2
CR256260357587206144,1,GAS2
CR264868159243157504,1,GAS2
CR270879464190115840,1,GAS2
CR284306012993748992,1,GAS2
CR294551124902412288,1,GAS2
CR297225686936977408,1,GAS2
CR299067368913502208,1,GAS2
CR299660280558780416,1,GAS2
CR308132292528701440,1,GAS2
CR311932204714295296,1,GAS2
CR316815273292201984,1,GAS2
CR317875065062424576,1,GAS2
CR325388715209785344,1,GAS2
CR326014749642850304,1,GAS2
CR332652501339734016,1,GAS2
CR332891919996682240,1,GAS2
CR334400930986328064,1,GAS2
CR33447899631190016,1,GAS2
CR334791876089479168,1,GAS2
CR335447597336494080,1,GAS2
CR356254480502620160,1,GAS2
CR367382775126294528,1,GAS2
CR367865598169841664,1,GAS2
CR374403981503365120,1,GAS2
CR37483931938848768,1,GAS2
CR383902525016768512,1,GAS2
CR385613365109587968,1,GAS2
CR38938998139256832,1,GAS2
CR389635378643992576,1,GAS2
CR396175823561818112,1,GAS2
CR399240712224243712,1,GAS2
CR400960898165899264,1,GAS2
CR421616186166345728,1,GAS2
CR423487761115250688,1,GAS2
CR438638962626527232,1,GAS2
CR439506477300842496,1,GAS2
CR441893517044744192,1,GAS2
CR447040743291224064,1,GAS2
CR452330493732454400,1,GAS2
CR461855219366494208,1,GAS2
CR469326194718801920,1,GAS2
CR471701139834798080,1,GAS2
CR472292402212634624,1,GAS2
CR476649079598743552,1,GAS2
CR48585013649735680,1,GAS2
CR494047064401903616,1,GAS2
CR501083389063856128,1,GAS2
CR510421541318557696,1,GAS2
CR511075750737084416,1,GAS2
CR525403624197586944,1,GAS2
CR537499763931611136,1,GAS2
CR538262962440241152,1,GAS2
CR545114156831866880,1,GAS2
CR547024420846174208,1,GAS2
CR547154025779298304,1,GAS2
CR55146899044302848,1,GAS2
CR552354440900771840,1,GAS2
CR571382314253156352,1,GAS2
CR67483419507949568,1,GAS2
CR6926304779698176,1,GAS2
CR80901859413327872,1,GAS2
CR81772122866712576,1,GAS2
CR83128233020620800,1,GAS2
CR94846415632596992,1,GAS2
CR222927288201641984,3.3,No race of focus
CR398601724169814016,3.3,No race of focus
CR117844213156020224,3.2.2.3,
CR132199436968263680,3.3,No race of focus
CR181457557892628480,3.2.2.3,
CR243945002722394112,3.3,No race of focus
CR249873569419362304,3.2.2.3,
CR275610937602342912,3.2.2.3,
CR308965722342555648,3.2.2.3,
CR357801630801854464,3.2.2.3,
CR387778715821539328,3.2.2.3,
CR41261029258166272,3.3,No race of focus
CR447117159349354496,3.3,No race of focus
CR447873623349264384,3.2.2.3,
CR494035519529811968,3.2.2.3,
CR520916379805679616,3.3,No race of focus
CR538297459617562624,3.3,No race of focus
CR543856590407598080,3.3,No race of focus
CR56060455768031232,3.3,No race of focus
CR566374588544450560,3.2.2.3,
CR87022703206203392,3.3,No race of focus
CR94481790089035776,3.2.2.3,
CR105578886070272000,1,CA48
CR115806818109751296,1,CA48
CR116933542650314752,1,CA48
CR118079783522271232,1,CA48
CR126831621201461248,1,CA48
CR13043987476643840,1,CA48
CR134376195113353216,1,CA48
CR143188780809977856,1,CA48
CR156847738883932160,1,CA48
CR164852733289955328,1,CA48
CR171021818155499520,1,CA48
CR171836281393774592,1,CA48
CR176160110870003712,1,CA48
CR179412191387058176,1,CA48
CR197166830274478080,1,CA48
CR199308953803292672,1,CA48
CR201604734082088960,1,CA48
CR203126458174930944,1,CA48
CR215265891179298816,1,CA48
CR222203259794751488,1,CA48
CR223499034248085504,1,CA48
CR225088378306035712,1,CA48
CR225433350079250432,1,CA48
CR248256737570717696,1,CA48
CR265711759539568640,1,CA48
CR266654041004572672,1,CA48
CR272078206742298624,1,CA48
CR279820967625097216,1,CA48
CR28282394003898368,1,CA48
CR294946399332597760,1,CA48
CR302986578110709760,1,CA48
CR306084726999875584,1,CA48
CR306700178633523200,1,CA48
CR309137795912302592,1,CA48
CR323536175555936256,1,CA48
CR328174740235616256,1,CA48
CR334397976048828416,1,CA48
CR334504903554629632,1,CA48
CR33889628427649024,1,CA48
CR346111348297433088,1,CA48
CR347296621832175616,1,CA48
CR361903633807179776,1,CA48
CR369119728620273664,1,CA48
CR379001864252817408,1,CA48
CR387065957408833536,1,CA48
CR387874923088969728,1,CA48
CR408658166755098624,1,CA48
CR423405091584737280,1,CA48
CR44616188990324736,1,CA48
CR47127748426072064,1,CA48
CR474099999328698368,1,CA48
CR477248725752741888,1,CA48
CR496220249134202880,1,CA48
CR496922837064351744,1,CA48
CR505461094609846272,1,CA48
CR515689851283046400,1,CA48
CR522257509113659392,1,CA48
CR566012849218912256,1,CA48
CR63288645209030656,1,CA48
CR67375529929474048,1,CA48
CR68814240894418944,1,CA48
CR70184782138441728,1,CA48
CR94414719879741440,1,CA48
CR97266578164285440,1,CA48
CR102156106373005312,1,FL12
CR10304004500226048,1,FL12
CR103190746814742528,1,FL12
CR118320026812940288,1,FL12
CR125774715649261568,1,FL12
CR141252540833464320,1,FL12
CR203575058919063552,1,FL12
CR213334324127203328,1,FL12
CR225276119916478464,1,FL12
CR263803007353749504,1,FL12
CR273258807352623104,1,FL12
CR280969682398216192,1,FL12
CR315594403068510208,1,FL12
CR318306898254233600,1,FL12
CR321997958788677632,1,FL12
CR325485609671983104,1,FL12
CR336842465275281408,1,FL12
CR337032680786886656,1,FL12
CR398176522407510016,1,FL12
CR4047783338180608,1,FL12
CR412221134184906752,1,FL12
CR42954002287034368,1,FL12
CR443208120634703872,1,FL12
CR46371284426162176,1,FL12
CR484127545374015488,1,FL12
CR494788410116931584,1,FL12
CR502510280278802432,1,FL12
CR52955160053284864,1,FL12
CR66102020586602496,1,FL12
CR91829493164933120,1,FL12
CR101691287832363008,1,NJ03
CR115381032231895040,1,NJ03
CR121885743021817856,1,NJ03
CR124455576573837312,1,NJ03
CR163255692650610688,1,NJ03
CR185139959773003776,1,NJ03
CR20125254676381696,1,NJ03
CR207306114188967936,1,NJ03
CR208177889470840832,1,NJ03
CR225521723326332928,1,NJ03
CR238436449467236352,1,NJ03
CR25498568001323008,1,NJ03
CR267799732120715264,1,NJ03
CR283190970764230656,1,NJ03
CR287491160740462592,1,NJ03
CR289809068690767872,1,NJ03
CR310677799385956352,1,NJ03
CR312894277388599296,1,NJ03
CR314293955690758144,1,NJ03
CR344384840163917824,1,NJ03
CR347243020640321536,1,NJ03
CR348000584151859200,1,NJ03
CR363832452080205824,1,NJ03
CR372637890951249920,1,NJ03
CR381398799601369088,1,NJ03
CR383975505101062144,1,NJ03
CR384987193237569536,1,NJ03
CR404225210749812736,1,NJ03
CR417733948047622144,1,NJ03
CR421817396794228736,1,NJ03
CR431853189176754176,1,NJ03
CR437341538905751552,1,NJ03
CR437693382626639872,1,NJ03
CR447998005602156544,1,NJ03
CR454683036299034624,1,NJ03
CR456296019856982016,1,NJ03
CR460731312324476928,1,NJ03
CR463403263018926080,1,NJ03
CR468022311367213056,1,NJ03
CR471443854113898496,1,NJ03
CR474123089072881664,1,NJ03
CR485714140652896256,1,NJ03
CR508766226562940928,1,NJ03
CR536657125707874304,1,NJ03
CR537841162292035584,1,NJ03
CR551264137682878464,1,NJ03
CR55581206137274368,1,NJ03
CR55620376239013888,1,NJ03
CR573223583912820736,1,NJ03
CR60999599438954496,1,NJ03
CR75741851344175104,1,NJ03
CR77430701204439040,1,NJ03
CR82450658980003840,1,NJ03
CR83809380474028032,1,NJ03
CR91737134188199936,1,NJ03
CR112210040697389056,1,OK02
CR129942964230160384,1,OK02
CR337882603275157504,1,OK02
CR36493271962222592,1,OK02
CR374635978456825856,1,OK02
CR386999986711166976,1,OK02
CR429924920659542016,1,OK02
CR488383754885136384,1,OK02
CR520408680311554048,1,OK02
CR568410609201184768,1,OK02
CR113425001046081536,1,GA05
CR103128899285680128,1,CA48
CR126466308463132672,1,CA48
CR136680771485171712,1,CA48
CR148166269948919808,1,CA48
CR148326111451807744,1,CA48
CR189639573670723584,1,CA48
CR202572029436624896,1,CA48
CR217658428481339392,1,CA48
CR22744291373744128,1,CA48
CR2407724306399232,1,CA48
CR248009897210281984,1,CA48
CR250471153989058560,1,CA48
CR268507130414235648,1,CA48
CR284155792217604096,1,CA48
CR310447864016797696,1,CA48
CR316771292827090944,1,CA48
CR318926335617531904,1,CA48
CR321846226184044544,1,CA48
CR321933912236359680,1,CA48
CR32953669154504704,1,CA48
CR335267139990585344,1,CA48
CR342253161995567104,1,CA48
CR346379629134610432,1,CA48
CR352712128915832832,1,CA48
CR365061843519012864,1,CA48
CR388125199423242240,1,CA48
CR396693281221640192,1,CA48
CR398126769506353152,1,CA48
CR399632550680592384,1,CA48
CR403378311918518272,1,CA48
CR432463693008076800,1,CA48
CR451303549872111616,1,CA48
CR455394832639066112,1,CA48
CR457454492795797504,1,CA48
CR460732961591918592,1,CA48
CR463163981800931328,1,CA48
CR467999908817797120,1,CA48
CR515166483748225024,1,CA48
CR517657152463044608,1,CA48
CR526487742662574080,1,CA48
CR538212522344316928,1,CA48
CR543627342233206784,1,CA48
CR544044744334901248,1,CA48
CR550211492738236416,1,CA48
CR567679846285574144,1,CA48
CR575930169223544832,1,CA48
CR89865765397725184,1,CA48
CR94246494600691712,1,CA48
CR342113249140932608,1,
CR343661361512841216,1,
CR497994860901433344,1,
CR99112383309414400,1,
CR101487603303317504,1,NJ04
CR136816011415388160,1,NJ04
CR204749337337528320,1,NJ04
CR208902192755638272,1,NJ04
CR269506174167023616,1,NJ04
CR368229124201775104,1,NJ04
CR379757503619006464,1,NJ04
CR428311937101594624,1,NJ04
CR480056603572174848,1,NJ04
CR51509302262759424,1,NJ04
CR548220277180334080,1,NJ04
CR111699867302100992,1,NV02
CR124883011719135232,1,NV02
CR146568679553761280,1,NV02
